MAG ID	N50 length	Depth	Completeness	group	group2
JL5.bin004	30719	14.67	87.1	80	>80
XZ1.bin176	30719	14.49	90.48	90	>90
AH4.bin006	30714	14.06	83.23	80	>80
GX5.bin094	30714	16.53	89.67	80	>80
SD3.bin055	30713	23.15	72.41	70	>70
XZ3.bin069	30688	25.75	92.95	90	>90
AH2.bin048	30677	87.65	96.03	90	>90
GX3.bin072	30641	38.24	81.64	80	>80
SD2.bin075	30630	143.23	71.53	70	>70
JL4.bin052	30617	30.91	80.06	80	>80
AH1.bin058	30616	14.82	91.95	90	>90
JL5.bin047	30593	14.79	85.03	80	>80
AH3.bin201	30582	19.19	92.6	90	>90
XZ1.bin178	30544	49.23	93.95	90	>90
JL3.bin095	30535	131.38	91.85	90	>90
GX5.bin060	30496	48.19	95.08	90	>90
SD1.bin089	30474	27.49	80.51	80	>80
XZ1.bin156	30473	52.54	97.32	90	>90
JL2.bin085	30449	46.62	89.11	80	>80
JL2.bin169	30405	17.33	83.79	80	>80
AH5.bin117	30386	22.34	89.86	80	>80
AH4.bin033	30365	17.58	95.97	90	>90
XZ5.bin051	30349	19.48	96.26	90	>90
SX5.bin101	30343	14.72	92.47	90	>90
XZ5.bin067	30307	18.24	90.48	90	>90
GX2.bin131	30269	34.53	90.6	90	>90
SX5.bin056	30243	23.1	78.11	70	>70
GX1.bin058	30227	99.54	100	90	>90
JL4.bin003	30153	25.91	92.76	90	>90
SD3.bin121	30150	30.19	83.93	80	>80
JL2.bin124	30092	35	82.98	80	>80
JL2.bin053	30080	30.8	91.09	90	>90
SD3.bin060	30059	66.63	88.24	80	>80
AH5.bin037	30007	31.09	96.48	90	>90
JL4.bin089	30007	53.35	86.42	80	>80
XZ4.bin080	30006	15.08	89.71	80	>80
SD5.bin074	30004	47.1	78.52	70	>70
SX2.bin042	29981	23.23	72.15	70	>70
XZ5.bin027	29960	14.36	72.02	70	>70
GX3.bin019	29957	32.43	95.3	90	>90
GX2.bin096	29948	89.91	75.55	70	>70
GX1.bin138	29946	14.24	81.72	80	>80
AH2.bin175	29933	69.14	85.8	80	>80
SD1.bin021	29928	15.41	95.3	90	>90
SD1.bin069	29923	21.01	92.3	90	>90
GX2.bin119	29893	23.51	98.13	90	>90
SD2.bin004	29867	17.98	90.11	90	>90
SD4.bin186	29856	17.59	89.95	80	>80
XZ1.bin052	29855	15.23	76.15	70	>70
SD3.bin012	29850	18.14	91.57	90	>90
SD3.bin159	29838	14.63	76.29	70	>70
SX3.bin142	29830	45.13	85.16	80	>80
GX3.bin038	29828	18.73	90.6	90	>90
JL5.bin020	29799	19.27	72.94	70	>70
GX5.bin118	29781	16.22	95.33	90	>90
XZ1.bin108	29770	16.39	80.02	80	>80
AH3.bin089	29761	15.69	90.16	90	>90
GX2.bin142	29758	18.53	79.35	70	>70
SX1.bin042	29752	162.7	84.06	80	>80
JL2.bin107	29746	185.93	88.44	80	>80
SD2.bin003	29742	22.07	91.47	90	>90
XZ4.bin009	29736	29.5	91.18	90	>90
SD4.bin111	29715	15.71	88.35	80	>80
AH1.bin012	29700	13.12	74.81	70	>70
JL4.bin145	29693	29.57	96.5	90	>90
SD1.bin152	29686	20.47	76.08	70	>70
AH2.bin025	29678	16.91	92.26	90	>90
GX1.bin086	29636	37.53	81.51	80	>80
GX2.bin004	29620	16.1	83.02	80	>80
GX3.bin066	29619	19.65	91.89	90	>90
SD1.bin087	29612	14.56	78.96	70	>70
XZ5.bin086	29608	18.49	90.83	90	>90
JL1.bin010	29606	37.64	78.93	70	>70
AH4.bin128	29586	25.64	71.53	70	>70
SD3.bin051	29552	44.48	92.27	90	>90
SX2.bin065	29525	37.66	83.98	80	>80
SX2.bin022	29499	14.23	93.69	90	>90
JL5.bin130	29480	14.23	89.82	80	>80
SX3.bin025	29463	18.58	72.51	70	>70
JL3.bin025	29462	38	78.09	70	>70
XZ4.bin165	29445	21.4	94.72	90	>90
JL5.bin125	29439	235.58	81.03	80	>80
AH4.bin080	29410	22.12	82.19	80	>80
GX4.bin146	29410	23.91	94.09	90	>90
XZ4.bin118	29396	15.57	91.89	90	>90
SX5.bin067	29332	15.07	90.64	90	>90
AH2.bin078	29311	24.02	89.08	80	>80
GX2.bin044	29297	16.34	70.12	70	>70
GX3.bin062	29289	44.51	95.97	90	>90
SD5.bin054	29268	13.15	94.76	90	>90
XZ5.bin146	29253	14.11	85.01	80	>80
GX3.bin149	29232	22.1	95.07	90	>90
AH4.bin009	29215	15.11	80.3	80	>80
GX3.bin155	29169	19.29	78.64	70	>70
AH4.bin071	29142	27.35	85.2	80	>80
SD1.bin076	29142	34.3	88.8	80	>80
SD1.bin201	29135	139.02	93.79	90	>90
AH3.bin136	29134	27.9	94.51	90	>90
SX3.bin088	29124	13.96	96.94	90	>90
XZ2.bin030	29112	28.43	90.51	90	>90
XZ5.bin008	29105	14.95	84.24	80	>80
AH2.bin150	29101	31.13	94.78	90	>90
XZ2.bin052	29101	19.16	92.37	90	>90
JL1.bin041	29086	15.61	73.94	70	>70
GX4.bin076	29085	59.66	81.19	80	>80
GX1.bin025	29049	24.91	95.64	90	>90
AH3.bin118	29035	14.63	95.03	90	>90
AH2.bin125	29034	14.43	80.31	80	>80
JL1.bin078	29005	32.62	88.96	80	>80
JL4.bin064	29005	20.32	89.49	80	>80
AH4.bin047	28961	13.66	100	90	>90
XZ4.bin019	28954	16.98	92.17	90	>90
AH1.bin010	28936	113.09	71.4	70	>70
SD4.bin014	28924	16.69	80.91	80	>80
JL2.bin073	28913	72.87	81.01	80	>80
GX2.bin036	28910	48.68	89.98	80	>80
XZ3.bin029	28896	18.77	94.14	90	>90
SX4.bin115	28860	139.36	73.15	70	>70
JL4.bin170	28835	20.95	84.13	80	>80
XZ2.bin029	28801	21.97	85.88	80	>80
XZ3.bin122	28778	15.71	96.5	90	>90
SD5.bin022	28753	54.86	89.93	80	>80
XZ1.bin104	28747	26.25	89.37	80	>80
AH5.bin062	28732	29.37	92.19	90	>90
XZ5.bin114	28732	31.36	100	90	>90
JL3.bin021	28714	18.25	72.71	70	>70
GX4.bin049	28705	1052.59	88	80	>80
XZ3.bin126	28658	34.01	74.13	70	>70
SD1.bin043	28653	38.3	71.59	70	>70
SX2.bin130	28639	94.52	82.81	80	>80
GX4.bin028	28590	21.01	89.04	80	>80
AH5.bin107	28583	107.79	87.5	80	>80
AH3.bin109	28543	29.06	72.31	70	>70
AH2.bin193	28536	27.73	94.51	90	>90
JL2.bin165	28522	15.49	88.59	80	>80
SD2.bin136	28514	20.92	94.19	90	>90
AH2.bin155	28511	14.73	91.83	90	>90
GX1.bin060	28497	517.34	83.92	80	>80
XZ4.bin081	28462	42.8	91.78	90	>90
AH2.bin015	28459	18.99	92.43	90	>90
SD4.bin135	28453	13.72	93.13	90	>90
XZ4.bin129	28388	18.83	94.65	90	>90
XZ4.bin061	28377	44.3	76.89	70	>70
JL1.bin123	28367	15.23	89.82	80	>80
SX4.bin048	28260	546.86	92.65	90	>90
SD2.bin060	28248	25.52	87.08	80	>80
XZ3.bin092	28222	44.01	84.49	80	>80
AH3.bin120	28215	42.67	85.68	80	>80
XZ1.bin066	28211	24.82	96.45	90	>90
GX5.bin090	28198	14.63	79.03	70	>70
SD2.bin173	28181	32.39	83.56	80	>80
SD3.bin064	28151	36.78	89.25	80	>80
SX3.bin030	28118	141.03	93.66	90	>90
GX1.bin013	28100	57.29	90.83	90	>90
SD4.bin091	28092	24.8	77.76	70	>70
SD1.bin091	28088	18.54	93.66	90	>90
AH2.bin195	28059	15.08	93.44	90	>90
SX2.bin082	28057	38.2	93.41	90	>90
SD3.bin054	28037	32.67	89.56	80	>80
GX5.bin091	28033	227.73	86.02	80	>80
SD1.bin081	28024	30.65	84.56	80	>80
XZ3.bin062	28023	14.88	79.27	70	>70
XZ1.bin022	27981	61.91	91.8	90	>90
XZ2.bin048	27951	37.81	88.73	80	>80
SD3.bin163	27942	15.05	80.58	80	>80
JL4.bin016	27892	41.11	84.09	80	>80
SX1.bin032	27891	229.72	87.74	80	>80
SD4.bin123	27874	16.74	94.82	90	>90
AH3.bin128	27861	14.16	77.46	70	>70
SX4.bin080	27779	17.24	72.66	70	>70
SX4.bin077	27766	16.41	89.73	80	>80
SD1.bin187	27759	17.48	86.55	80	>80
SD3.bin076	27734	38.57	94.19	90	>90
XZ3.bin032	27733	104.93	90.38	90	>90
SD5.bin102	27721	14.06	92.45	90	>90
SX1.bin030	27680	316.68	77.57	70	>70
GX1.bin116	27678	32.51	72.06	70	>70
GX2.bin152	27676	25.63	94.96	90	>90
XZ2.bin037	27632	17.95	91.28	90	>90
GX4.bin140	27612	18.38	91.34	90	>90
SD1.bin150	27612	19.66	85.4	80	>80
SX3.bin127	27604	14.71	87.5	80	>80
XZ2.bin028	27578	56.82	84.8	80	>80
AH3.bin156	27560	14.99	91.11	90	>90
SX3.bin125	27551	64.33	82.7	80	>80
SD5.bin001	27542	19.67	84.11	80	>80
XZ3.bin002	27529	16.19	91.48	90	>90
XZ1.bin029	27478	34.89	94.18	90	>90
AH5.bin072	27437	132.89	100	90	>90
AH2.bin180	27434	14.82	90.02	90	>90
GX2.bin113	27434	14.91	92.67	90	>90
AH3.bin193	27431	15.92	89.11	80	>80
GX3.bin100	27411	18.15	86.7	80	>80
XZ5.bin034	27386	16.39	91.8	90	>90
SX5.bin027	27367	13.39	86.26	80	>80
SX5.bin066	27360	56.97	70.02	70	>70
GX1.bin022	27337	16.92	91.05	90	>90
GX2.bin052	27318	24.84	92.67	90	>90
SD2.bin013	27314	29.59	83.53	80	>80
JL1.bin182	27304	43.12	87.72	80	>80
SD2.bin149	27291	17.63	87.41	80	>80
GX3.bin078	27290	120.96	86.97	80	>80
AH1.bin086	27287	17.2	96.39	90	>90
GX2.bin088	27283	70.06	81	80	>80
XZ1.bin163	27270	46.33	89.85	80	>80
SD4.bin173	27256	23.98	83.08	80	>80
AH3.bin105	27249	33.89	92.06	90	>90
AH4.bin075	27241	19.36	96.1	90	>90
GX5.bin125	27234	91.67	75.5	70	>70
JL3.bin066	27233	19.99	88.5	80	>80
JL3.bin011	27228	15.84	97.78	90	>90
XZ2.bin081	27228	41.84	93.15	90	>90
SD4.bin097	27203	15.67	74.16	70	>70
XZ1.bin041	27200	21.69	72.68	70	>70
SD1.bin061	27174	27.77	88.58	80	>80
SX1.bin058	27165	39.03	81.03	80	>80
AH5.bin029	27162	29.81	77.83	70	>70
GX2.bin143	27154	588.66	95.67	90	>90
JL3.bin015	27153	41.91	75.74	70	>70
XZ2.bin123	27132	14.98	90.63	90	>90
SD1.bin106	27105	16.29	94.37	90	>90
AH1.bin026	27085	13.49	95.4	90	>90
AH4.bin108	27071	16.3	95.39	90	>90
SX4.bin017	27042	33.24	70.25	70	>70
GX5.bin137	27042	16.76	91.28	90	>90
XZ2.bin115	27036	14.98	92.9	90	>90
AH4.bin099	27028	18.57	70.15	70	>70
SX2.bin073	27025	17.92	91.5	90	>90
SD1.bin046	26990	245.66	86.18	80	>80
JL4.bin062	26970	22.49	72.74	70	>70
SX1.bin006	26936	19.71	85.06	80	>80
SD3.bin168	26933	13.91	93.28	90	>90
GX4.bin137	26901	15.31	88.46	80	>80
SD5.bin107	26820	18.91	74.08	70	>70
SD3.bin052	26803	17.16	83.32	80	>80
JL2.bin115	26787	18.98	90.66	90	>90
SX1.bin115	26783	16.84	89.73	80	>80
SD5.bin048	26752	17.02	82.26	80	>80
JL1.bin071	26742	17.19	90.59	90	>90
JL4.bin134	26728	33.35	93.7	90	>90
SD3.bin026	26718	64.78	88.37	80	>80
GX2.bin078	26660	16.96	85.85	80	>80
XZ1.bin016	26619	14.17	77.88	70	>70
GX4.bin073	26605	14.79	77.79	70	>70
GX4.bin021	26601	32.25	73.68	70	>70
SD5.bin098	26548	13.5	91.37	90	>90
GX3.bin061	26541	47.66	84.15	80	>80
GX5.bin023	26507	25.16	89.85	80	>80
SX1.bin069	26484	17.16	92.05	90	>90
AH3.bin119	26471	18.58	90.83	90	>90
XZ2.bin144	26471	34.83	80.51	80	>80
JL4.bin146	26470	40.69	89.46	80	>80
AH1.bin059	26457	76.7	80.54	80	>80
XZ3.bin134	26430	95.95	92.39	90	>90
XZ1.bin094	26425	13.92	94.35	90	>90
XZ4.bin140	26404	15.49	92.74	90	>90
AH4.bin027	26376	13.31	84.13	80	>80
JL1.bin093	26374	16.88	90.38	90	>90
JL2.bin042	26368	15.18	94.6	90	>90
SD3.bin135	26351	13.18	71.81	70	>70
JL5.bin008	26342	92.92	96.34	90	>90
XZ5.bin136	26333	24.51	79.13	70	>70
GX2.bin107	26331	18.47	89.33	80	>80
SD3.bin001	26325	16.53	94.8	90	>90
JL5.bin099	26301	23.35	82.55	80	>80
JL2.bin028	26279	31.44	77.96	70	>70
XZ1.bin044	26271	13.26	89.8	80	>80
XZ2.bin074	26268	61.71	76.33	70	>70
SD4.bin027	26254	13.27	88.58	80	>80
SX3.bin102	26249	478.47	70.95	70	>70
SD4.bin063	26239	18.18	90.96	90	>90
AH2.bin171	26228	17.06	93.29	90	>90
GX4.bin029	26218	15.47	75.27	70	>70
JL1.bin180	26218	20.17	83.76	80	>80
GX4.bin086	26196	23.33	92.95	90	>90
GX5.bin051	26194	14.93	90.82	90	>90
JL4.bin100	26170	25.66	90.21	90	>90
XZ1.bin175	26141	132.61	90.8	90	>90
AH4.bin094	26129	25.5	90.41	90	>90
JL2.bin175	26127	89.65	96.65	90	>90
SD3.bin122	26112	19.09	70.59	70	>70
AH4.bin012	26095	16.23	73.9	70	>70
JL4.bin046	26090	19.35	80.15	80	>80
AH3.bin097	26079	28.27	75.61	70	>70
JL4.bin160	26070	34.51	85.1	80	>80
SD5.bin035	26069	16.22	75.34	70	>70
GX2.bin076	26043	15.71	75.17	70	>70
SD5.bin116	25948	16.86	92.38	90	>90
GX5.bin029	25941	15.52	77.72	70	>70
AH4.bin163	25936	13.16	83.09	80	>80
SD1.bin179	25912	17.87	90.51	90	>90
SX2.bin095	25912	32.46	94.01	90	>90
SX2.bin160	25905	14.46	78.11	70	>70
XZ3.bin090	25903	14.77	95.04	90	>90
XZ4.bin143	25901	43.39	89.93	80	>80
SD4.bin062	25888	43.48	93.56	90	>90
SX5.bin088	25885	18.09	70.33	70	>70
XZ5.bin115	25875	13.17	87.8	80	>80
JL2.bin096	25862	13.62	97.33	90	>90
AH4.bin010	25842	16.14	87.7	80	>80
XZ2.bin061	25827	61.48	87.72	80	>80
SX1.bin099	25812	30.25	75.55	70	>70
GX2.bin086	25811	16.51	83.78	80	>80
JL1.bin092	25796	18.37	86.12	80	>80
SD1.bin044	25774	51.77	91.87	90	>90
AH1.bin170	25748	38.93	87.7	80	>80
GX1.bin094	25730	16.53	85.01	80	>80
SD3.bin176	25727	14.74	80.2	80	>80
GX2.bin110	25683	17.18	95.46	90	>90
JL5.bin152	25673	31.75	91.62	90	>90
SD3.bin074	25669	244.02	85.05	80	>80
SD4.bin016	25658	85.86	86.35	80	>80
SX2.bin116	25617	17.29	90.16	90	>90
JL1.bin096	25610	36.06	87.18	80	>80
XZ1.bin047	25607	15.88	95.38	90	>90
XZ4.bin025	25580	26.48	70.1	70	>70
XZ2.bin126	25559	35.32	88.74	80	>80
SX2.bin167	25548	12.81	90.07	90	>90
XZ5.bin123	25508	13.1	78.6	70	>70
SD4.bin160	25499	27.5	82.39	80	>80
SD2.bin086	25483	14.66	72.3	70	>70
JL4.bin036	25455	34.93	82.07	80	>80
AH3.bin077	25415	96.45	93.4	90	>90
JL2.bin045	25403	37.99	74.81	70	>70
XZ1.bin002	25384	17.34	92.07	90	>90
AH5.bin135	25362	14.62	90.6	90	>90
XZ5.bin071	25354	13.06	92.67	90	>90
SX2.bin126	25351	16.67	91.38	90	>90
GX2.bin130	25333	15.61	79.29	70	>70
GX3.bin079	25326	35.55	93.33	90	>90
AH3.bin135	25299	13.67	88.64	80	>80
JL4.bin031	25296	399.43	79.14	70	>70
XZ2.bin065	25290	14.04	77.92	70	>70
AH3.bin071	25255	33.88	93.72	90	>90
XZ4.bin010	25252	76.17	95.96	90	>90
XZ5.bin107	25245	15.84	72.86	70	>70
SD4.bin012	25244	529.13	78.47	70	>70
GX5.bin111	25195	14.2	71.92	70	>70
SX2.bin169	25166	43.49	80.44	80	>80
XZ1.bin152	25144	61.57	77.42	70	>70
SX2.bin028	25092	20.24	91.05	90	>90
JL2.bin162	25081	16.08	90.08	90	>90
SX5.bin102	25069	37.36	85.34	80	>80
XZ2.bin094	25068	15.53	85.44	80	>80
GX1.bin068	25040	55.22	90.13	90	>90
XZ5.bin113	25032	17.44	93.06	90	>90
SD4.bin150	25028	15	76.31	70	>70
JL2.bin059	25022	17.19	85.64	80	>80
GX1.bin140	25009	16.24	75.28	70	>70
GX1.bin030	24992	14.22	94.34	90	>90
AH1.bin003	24985	13.68	91.02	90	>90
XZ3.bin031	24963	13.73	83.14	80	>80
GX1.bin161	24937	423.71	86.3	80	>80
AH3.bin208	24881	20.18	90.09	90	>90
AH5.bin112	24857	14.82	85.11	80	>80
XZ1.bin182	24856	15.64	78.27	70	>70
XZ4.bin173	24852	16.13	93.72	90	>90
AH4.bin168	24846	23.27	83.82	80	>80
SX3.bin132	24781	14.52	74.5	70	>70
JL4.bin099	24764	41.44	81.86	80	>80
SD3.bin100	24763	13.69	72.71	70	>70
JL5.bin144	24758	14.57	81.22	80	>80
AH5.bin108	24756	149.84	78.25	70	>70
SX2.bin101	24740	35.2	87.2	80	>80
XZ2.bin009	24718	16.74	92.16	90	>90
SD4.bin100	24701	14.17	90.41	90	>90
SX4.bin083	24694	12.8	97.59	90	>90
XZ5.bin065	24646	14.66	76.44	70	>70
XZ1.bin046	24637	39.16	76.06	70	>70
JL3.bin018	24628	31.56	91.22	90	>90
XZ1.bin013	24624	31.53	73.24	70	>70
GX2.bin161	24552	108.12	79.06	70	>70
SX4.bin053	24543	14.46	94.33	90	>90
SD4.bin082	24535	36.85	74.16	70	>70
AH2.bin090	24523	14.83	72.23	70	>70
JL2.bin016	24507	15.56	72.75	70	>70
SD1.bin159	24483	15.54	87.16	80	>80
XZ4.bin012	24478	14.65	71.24	70	>70
SX5.bin037	24467	735.71	89.12	80	>80
JL3.bin012	24463	47.83	90.87	90	>90
GX3.bin168	24443	20.66	76.17	70	>70
SD3.bin137	24417	16.96	88.4	80	>80
SX1.bin045	24396	37.39	83.22	80	>80
AH3.bin182	24373	13.27	91.93	90	>90
XZ4.bin058	24368	14.52	94.97	90	>90
SX1.bin119	24364	17.56	87.13	80	>80
JL4.bin105	24338	14.81	82.98	80	>80
AH1.bin098	24327	13.82	80.47	80	>80
GX4.bin032	24318	18.06	90.36	90	>90
SX2.bin141	24307	23.88	92.77	90	>90
SD4.bin056	24287	22.08	73.32	70	>70
SX1.bin075	24281	19.96	82.44	80	>80
JL2.bin080	24259	21.35	87.84	80	>80
GX1.bin029	24223	20.4	93.32	90	>90
JL4.bin157	24220	62.42	85.79	80	>80
JL1.bin087	24214	442.37	74.35	70	>70
AH5.bin019	24212	14.35	82.21	80	>80
SD4.bin084	24170	20.96	82.02	80	>80
AH4.bin040	24148	99.37	74.14	70	>70
JL3.bin043	24137	47.49	90.59	90	>90
XZ5.bin060	24123	37.8	77.05	70	>70
SD3.bin006	24121	161.44	80.65	80	>80
JL2.bin154	24115	24.87	87.26	80	>80
XZ1.bin059	24105	13.81	89.35	80	>80
XZ2.bin056	24095	26.14	76.58	70	>70
SX2.bin110	24094	122.1	84.14	80	>80
JL5.bin035	24080	14.35	93.58	90	>90
XZ1.bin036	24029	13.36	77.71	70	>70
XZ5.bin148	24023	17.19	93.62	90	>90
XZ1.bin093	24015	13.92	71.67	70	>70
JL2.bin087	24014	28.1	77.52	70	>70
JL2.bin174	24006	16.15	90.57	90	>90
SD5.bin043	24004	14.12	89.82	80	>80
AH4.bin098	23976	14.97	77.29	70	>70
JL1.bin044	23972	49.17	88.56	80	>80
XZ1.bin102	23942	220.43	79.38	70	>70
SD1.bin138	23912	34.6	91.46	90	>90
SD2.bin185	23912	110.53	71.34	70	>70
AH2.bin023	23885	13.98	90.52	90	>90
XZ3.bin046	23876	161.49	76.15	70	>70
SD1.bin191	23872	14.89	96.74	90	>90
SD2.bin119	23871	21.63	80.17	80	>80
XZ1.bin113	23854	14.24	95.75	90	>90
XZ2.bin104	23836	46.15	86.01	80	>80
AH2.bin089	23830	13.5	93.23	90	>90
SD4.bin002	23830	17.63	82.2	80	>80
GX3.bin083	23779	13.08	91.28	90	>90
AH4.bin060	23759	17.87	71.71	70	>70
JL3.bin052	23734	85.24	97.75	90	>90
XZ5.bin032	23729	16.08	77.45	70	>70
XZ4.bin110	23720	55.63	72.81	70	>70
GX5.bin128	23675	19.19	88.68	80	>80
GX1.bin087	23620	35.18	92.25	90	>90
XZ2.bin044	23607	13.9	91.42	90	>90
XZ2.bin041	23606	17.35	87.83	80	>80
JL4.bin166	23602	527.07	90.39	90	>90
SD4.bin019	23590	96.23	87.36	80	>80
GX3.bin003	23589	72.93	89.09	80	>80
SD3.bin197	23587	15.99	93.02	90	>90
AH1.bin033	23579	14.48	76.23	70	>70
SD1.bin144	23572	13.86	96.89	90	>90
GX5.bin024	23569	15.57	93.39	90	>90
AH4.bin141	23549	83.06	90.88	90	>90
SD4.bin163	23536	18.19	89.29	80	>80
AH4.bin085	23531	15.14	91.9	90	>90
XZ5.bin085	23521	14.65	89.35	80	>80
SD4.bin152	23505	14.03	92.91	90	>90
SX3.bin072	23495	14.16	77.4	70	>70
XZ1.bin151	23495	15.43	70.75	70	>70
SD4.bin030	23458	18.05	85.96	80	>80
JL1.bin144	23451	15.26	90.76	90	>90
SD4.bin145	23450	96.02	71.88	70	>70
XZ5.bin144	23436	45.62	76.94	70	>70
JL5.bin161	23433	14.22	78.36	70	>70
XZ4.bin125	23431	16.84	90.27	90	>90
JL2.bin134	23403	96.58	88.19	80	>80
AH5.bin056	23397	20.41	82.32	80	>80
JL5.bin127	23371	12.51	88.61	80	>80
SX3.bin122	23355	136.66	70.69	70	>70
JL3.bin076	23345	16.32	86.76	80	>80
GX2.bin016	23327	14.44	95.66	90	>90
SX1.bin003	23323	92.59	88.36	80	>80
XZ3.bin044	23314	22.89	85.01	80	>80
AH5.bin161	23297	30.31	87.25	80	>80
SD5.bin062	23257	44.5	90.78	90	>90
SD2.bin056	23247	127.2	92.62	90	>90
GX4.bin088	23231	22.33	89.96	80	>80
SX2.bin124	23182	20.46	70.12	70	>70
SX1.bin078	23173	14.97	74.16	70	>70
JL1.bin171	23148	21.62	91.04	90	>90
SX2.bin097	23138	22.75	74.52	70	>70
AH5.bin087	23077	15.39	91.72	90	>90
GX4.bin064	23058	25.32	79.54	70	>70
GX3.bin059	23057	54.65	100	90	>90
SX5.bin096	23019	19.11	71.72	70	>70
GX3.bin088	23007	14.62	92.42	90	>90
AH2.bin081	23005	13.67	90.54	90	>90
SD5.bin057	23001	248.66	87.92	80	>80
XZ2.bin015	22963	16.52	96.63	90	>90
AH4.bin100	22962	21.4	87.4	80	>80
JL2.bin052	22961	17.39	86.23	80	>80
XZ4.bin016	22947	14.53	90.98	90	>90
JL4.bin035	22935	35.01	85.91	80	>80
JL3.bin063	22917	18.34	89.54	80	>80
SX4.bin090	22898	22.63	90.6	90	>90
JL2.bin097	22894	14.23	75.93	70	>70
JL2.bin086	22855	15.89	75.16	70	>70
XZ5.bin036	22847	13.8	74.09	70	>70
JL4.bin122	22838	50.54	85.15	80	>80
JL5.bin091	22833	14.82	95.31	90	>90
SX3.bin013	22799	78.11	76.59	70	>70
SD2.bin120	22798	13.05	82.37	80	>80
SD4.bin115	22778	15.05	72.48	70	>70
SD4.bin031	22738	29.64	92.09	90	>90
JL4.bin063	22724	15.9	87.75	80	>80
SD2.bin167	22720	14.67	88.52	80	>80
SD1.bin177	22719	18.24	92.05	90	>90
SD2.bin077	22701	42.26	85.31	80	>80
XZ4.bin109	22697	15.69	93.71	90	>90
SX4.bin068	22696	149.64	97.17	90	>90
SD3.bin143	22659	124.79	91.34	90	>90
GX4.bin097	22652	27.75	93.14	90	>90
SD1.bin154	22618	19.24	73.4	70	>70
AH3.bin099	22617	14.55	72.17	70	>70
SX3.bin043	22606	34.2	83.33	80	>80
XZ1.bin018	22593	14.34	85.65	80	>80
XZ2.bin062	22545	14.83	93.49	90	>90
XZ5.bin068	22501	27.26	90.65	90	>90
GX3.bin041	22480	572.25	92.55	90	>90
JL3.bin013	22472	49.92	93.04	90	>90
SD1.bin119	22469	78.04	87.6	80	>80
XZ2.bin045	22455	92.54	91.24	90	>90
GX2.bin069	22438	42.24	83.71	80	>80
SX3.bin060	22420	32.82	70.11	70	>70
GX1.bin040	22396	15.73	89.9	80	>80
XZ4.bin114	22389	15.54	92.37	90	>90
JL3.bin068	22377	17.14	89.26	80	>80
SD2.bin092	22362	13.06	92.34	90	>90
GX3.bin060	22333	28.95	92.45	90	>90
JL5.bin072	22332	118.23	82.14	80	>80
GX2.bin156	22311	61.73	71.4	70	>70
GX3.bin080	22298	61.94	80.77	80	>80
AH3.bin051	22293	15.04	90.83	90	>90
JL1.bin040	22289	60.05	90.38	90	>90
XZ4.bin062	22277	22.29	91.91	90	>90
SX1.bin043	22227	13.08	80.91	80	>80
SX3.bin038	22221	34.62	80.73	80	>80
SX1.bin016	22220	20.63	92.89	90	>90
XZ5.bin026	22185	30.84	85.52	80	>80
XZ5.bin044	22155	19.98	75.06	70	>70
AH1.bin064	22130	48.15	94.83	90	>90
SD2.bin108	22118	11.71	88.08	80	>80
XZ5.bin048	22110	29.73	79.81	70	>70
GX2.bin168	22106	72.33	93.06	90	>90
JL1.bin129	22065	14.94	86.33	80	>80
GX1.bin125	22063	15.51	88.4	80	>80
SD1.bin149	22050	52.17	74.77	70	>70
JL2.bin173	22049	15.44	90.9	90	>90
GX5.bin009	22045	21.1	89.34	80	>80
JL1.bin105	22032	30.89	86.98	80	>80
JL4.bin124	22018	14.82	93.04	90	>90
AH4.bin113	21994	175.57	76.39	70	>70
SX4.bin079	21974	13.44	97.58	90	>90
SD3.bin048	21961	13.62	83.24	80	>80
XZ3.bin051	21960	292.64	92.61	90	>90
GX3.bin121	21951	62.04	87.89	80	>80
SD1.bin004	21936	14.48	87.71	80	>80
XZ3.bin003	21927	13.96	74.22	70	>70
GX1.bin083	21917	46.35	84.95	80	>80
SX2.bin021	21895	13.82	74.77	70	>70
JL3.bin070	21890	84.46	72.41	70	>70
JL3.bin084	21890	15.81	93.72	90	>90
JL5.bin117	21863	76.41	93.62	90	>90
SD2.bin106	21860	22.83	87.24	80	>80
SD1.bin143	21856	13.46	92.38	90	>90
JL1.bin127	21854	14.81	83.25	80	>80
XZ4.bin059	21830	14.62	89.98	80	>80
GX5.bin031	21828	14.45	89.72	80	>80
AH2.bin131	21816	13.24	92.06	90	>90
SD5.bin012	21812	12.58	87.68	80	>80
GX4.bin050	21801	90.48	83.36	80	>80
JL4.bin088	21799	13.2	80.72	80	>80
SX2.bin136	21758	17.21	91.81	90	>90
JL5.bin029	21743	20.86	91.08	90	>90
XZ2.bin085	21743	12.93	83.93	80	>80
JL1.bin017	21739	16.82	87.82	80	>80
SX2.bin060	21739	14.85	87.01	80	>80
JL4.bin097	21728	14.44	77.9	70	>70
SD4.bin178	21710	46.63	70.32	70	>70
SD4.bin185	21667	14.18	91.09	90	>90
XZ5.bin083	21652	32.36	83.55	80	>80
XZ4.bin088	21626	18.68	87.04	80	>80
JL2.bin102	21599	19.31	98.79	90	>90
XZ2.bin131	21599	42.05	87.29	80	>80
SX5.bin045	21586	13.09	88.18	80	>80
AH1.bin159	21577	12.56	94.02	90	>90
JL4.bin078	21556	28.57	90.7	90	>90
JL1.bin119	21544	15.15	93.57	90	>90
